User Id,Quesh,Quesh Date,Respo,Respo Rating,Respo Comment
51,"What do you want more, a quiet night in or a wild night out?",2021-12-04,"I think even in my party-going days, Id probably opt for a quiet night if I was being honest with myself. Its pretty cliche, but especially now & the older I get, a night at home in some comfy clothes & a good show or movie followed by a good night sleep always feels incredible. ??",4,...
4,"What do you want more, a quiet night in or a wild night out?",2021-12-04,More? A quiet night in! ??,5,...
9,"What do you want more, a quiet night in or a wild night out?",2021-12-04,You only live once! Definitely wild night out. Miami or NY only apply,5,...
56,"What do you want more, a quiet night in or a wild night out?",2021-12-04,A quiet night in ,4,...
48,"What do you want more, a quiet night in or a wild night out?",2021-12-04,Quiet night in ?,0,
75,"What do you want more, a quiet night in or a wild night out?",2021-12-04,I'm all about quiet nights in anymore,3,
134,"What do you want more, a quiet night in or a wild night out?",2021-12-04,Always a quiet night in. ,3,...
81,"What do you want more, a quiet night in or a wild night out?",2021-12-04,Ive had to many quiet nights out. Im due for a wild night out. Bring it on!!?????,4,...
123,"What do you want more, a quiet night in or a wild night out?",2021-12-04,A night with tequila,3,...
130,"What do you want more, a quiet night in or a wild night out?",2021-12-04,A quiet night at home!! ?????,5,
117,"What do you want more, a quiet night in or a wild night out?",2021-12-04,A quiet night in! Id snuggle under a blanket and watch a movie. ,0,
15,"What do you want more, a quiet night in or a wild night out?",2021-12-04,I used to like wild nights but now Im content with quiet nights. Every now and then wild but I like quiet ,5,...
67,"What do you want more, a quiet night in or a wild night out?",2021-12-04,"A quiet night in with sushi take out, tea, jammies, and a vintage real housewives marathon ",3,...
141,What song have you listened to most this year?,2021-12-03,Tomorrow Tonight by Loote,4,...
33,What song have you listened to most this year?,2021-12-03,Billy - 69,5,...
75,What song have you listened to most this year?,2021-12-03,Your makeup is terrible by Alaska ThunderF,5,
9,What song have you listened to most this year?,2021-12-03,Rasputin,5,...
6,What song have you listened to most this year?,2021-12-03,Just cause I love you by Avery Anna,5,...
109,What song have you listened to most this year?,2021-12-03,how do u sleep? ,4,...
144,What song have you listened to most this year?,2021-12-03,R&B,3,...
134,What song have you listened to most this year?,2021-12-03,I have no idea. Probably something from Guster. Ive recently realized I rarely listen to music anymore. Given I have a masters in music performance its a little weird,2,...
111,What song have you listened to most this year?,2021-12-03,Ocean by Martin Garrix,3,...
5,What song have you listened to most this year?,2021-12-03,"According to Spotify, my #1 song of 2021 is Ebony Eyes. Its by Rick James & Smokey Robison! ??????? Run and tell that!??????",5,...
11,What song have you listened to most this year?,2021-12-03,All I Know so Far by Pinklove it! ? ,5,...
14,What song have you listened to most this year?,2021-12-03,I have no clue,5,...
112,What song have you listened to most this year?,2021-12-03,Laugh now cry later!,4,...
4,What song have you listened to most this year?,2021-12-03,Need to Know by Doja Cat ?,5,...
51,What song have you listened to most this year?,2021-12-03,Headshots (4r Da Locals) - Isaiah Rashad ,3,...
128,What song have you listened to most this year?,2021-12-03,https://open.spotify.com/track/0XlmsaGQ2H53fs549mY5gK?si=NgikAmk7TzSBCDsIAfwNHg,3,...
121,What song have you listened to most this year?,2021-12-03,Deez Nuts by Shawn D and Big Daddy Costas,0,
117,What song have you listened to most this year?,2021-12-03,Any Jason Derulo song ,0,
135,What song have you listened to most this year?,2021-12-03,I don't know ,3,
48,What song have you listened to most this year?,2021-12-03,Ray LaMontagne - Hold you in my arms ,5,...
130,What song have you listened to most this year?,2021-12-03,Dancing in the sky,5,
118,What song have you listened to most this year?,2021-12-03,WAP. Its a lyrical masterpiece.,5,...
15,What song have you listened to most this year?,2021-12-03,Wedding by Mac Miller ,5,...
73,What song have you listened to most this year?,2021-12-03,"According to Spotify, Lose Somebody by Kygo! I would have no idea otherwise and may not have guessed that but it doesnt sound egregiously wrong either ??",5,...
107,What song have you listened to most this year?,2021-12-03,Lay it Down by Illenium :),3,...
77,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Peanut butter all the way,5,...
143,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Chocolate ,1,...
142,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Melting moments,3,I think it was fun
141,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,My favorite peanut butter cookies! ,3,...
48,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Betty Crocker Chocolate and Pecan Tassies YUM! (Those are 2 types but I may try to combine the recipe this year!) ,0,
6,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Probably the cute little shortbread cookies from the Black Forest in Amherst IYKYK?theyre just so festive and cute but also like a classic chocolate chip you cant go wrong!!! ,5,...
140,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Snickerdoodles!,4,...
14,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Chocolate chip walnut,5,...
139,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,M&m. most people will like it and it's obvious what it is,4,
138,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Chocolate!!,4,...
137,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Matcha Green Tea Cookies,3,...
109,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Oreo,4,...
121,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Chocolate chip and deez nuts (macadamia nut) Yummm ?,0,
81,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Cranberry nut oatmeal ?,3,...
23,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Ok so hear me out. Chocolate chip cookies but without the chocolate chips. Best cookies ever,5,...
51,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Snickerdoodle I never knew that would be my answer but here we are ,3,...
56,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Chocolate chip ,3,...
67,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,White chocolate peppermint brownies ?,3,...
118,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Toffee and chocolate chip!!,5,...
4,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,"Peanut Butter Blossoms or as Id like to call them, Nipple Cookies ??",5,...
107,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Oreo!,3,...
117,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Levain cookies ? if I dont eat them all though,3,Good
75,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Store bought,3,
134,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,Ginger molasses! My favorite! I havent made them in ages.?,2,...
5,You're invited to a cookie swap! What type of cookies are you bringing?,2021-12-02,"Definitely Christmas Pretzel M&M Hugs! Gingersnap Cookies, Chocolate Chip cookies ? Peanut Butter Blossoms, Christmas Fudge and Christmas Toffee! Merry Christmas everybody!???????",5,...
